APP_NAME,USER,DATE,STAR,LIKE,COMMENT,OS
당근마켓,아ㅏㅏ메ㅔ,2022-04-07 10:44:59,2,0,나눔이랑 판매랑 동시에 못 하나요? 고객센터에서 알려주는대로 해도 해결이 안되네요. 고쳐주세요,ios
당근마켓,sfsfzffz,2022-04-06 22:27:48,4,0,원래 정말 잘 이용하던 앱인데 잠깐 지웠어요 그리고 다시 깔려고 설치를 했는데 아예 안 깔리네요 재설치 버튼도 안 눌리고요 이거 어떡하죠,ios
당근마켓,바람의외삼촌,2022-04-06 22:05:32,5,0,아래쪽으로 밀려서 금액이 안보입니다.,ios
당근마켓,여성가족부 페지,2022-04-06 15:53:50,1,0,아무것도 안했는데 정지라고 뜨네요 버그같아요 풀어주세요,ios
당근마켓,Minsebin,2022-04-06 13:46:32,5,0,나눔하고 나면 이후에 판매하려는 건데 자꾸 금액 0원으로 하라고 하면서 글이 안 올려져요.  그리고 채팅 알림도 안와서 매번 늦게 답하게 되네요.,ios
당근마켓,니코뽀로로,2022-04-05 19:15:50,1,0,"오히려 당근마켓이 비매너 빌런들 편인듯... 갑질 개쩔고, 밑도 끝도없이 이용정지 때림.",ios
당근마켓,채여녀녀,2022-04-05 13:38:20,5,0,Hello! Um...The good thing about carrot market is that There are a lot of disadvantages. But it's really okay!,ios
