APP_NAME,USER,DATE,STAR,LIKE,COMMENT,OS
화해 (8년 연속 1위 화장품 뷰티 앱),ggg266,2022-04-01 15:01:36,5,0,11년째 열심히 사용 중인 유저 입니다! 작은 바램이 하나 있습니다. 즐겨찾는 제품 카테고리에서 폴더 순서를 스크롤 방식으로 변경할 수 있으면 한 눈에 보기 편해서 좋을 거 같아요!! 제일 많이 사용하고 있는 어플이고 제가 도움을 많이 받아서 애정이 많이 가는 유일한 어플이예요! 화해 만들어 주셔서 감사합니다❤️❤️❤️,ios
화해 (8년 연속 1위 화장품 뷰티 앱),업뎃 좀 하지마라,2022-04-01 06:02:03,5,0,좋은 어플 만들어주셔서 감사합니당,ios
